,id_x,ano,beneficiario,rfc,rnpa,estado_x,municipio_x,localidad_x,monto,cod_inegi_municipio_x,cod_inegi_localidad_x,id_y,tipo,nombre,fecha_registro,tipo_persona,representante_legal,estado_y,municipio_y,localidad_y,inicio,cod_inegi_localidad_y,cod_inegi_municipio_y
1703,1704,2012,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,373624,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3528,3529,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,12550,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3529,3530,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,33425,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3530,3531,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,17518,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3531,3532,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,46850,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3532,3533,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,39725,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3533,3534,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,58960,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3534,3535,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,38314,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3535,3536,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,30135,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3536,3537,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,28160,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3537,3538,2013,VELAZQUEZ CUEVAS MARTIN,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,15000,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3912,3913,2014,MARTIN VELAZQUEZ CUEVAS,,3105002863.0,YUCATAN,PROGRESO,PROGRESO,0,31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
5273,5274,2015,MARTIN VELAZQUEZ CUEVAS,,3105002863.0,YUCATAN,PROGRESO,PROGRESO," 210,300.88 ",31059.0,31059001.0,12759,CAPTURA,MARTIN VELAZQUEZ CUEVAS,04/12/14,FISÍCA,MARTIN VELAZQUEZ CUEVAS,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
1704,1705,2012,VELAZQUEZ ENCISO OMAR IVAN,,2701004778.0,TABASCO,CENTLA,FRONTERA,95094,27003.0,27003001.0,18204,CAPTURA,OMAR IVAN VELAZQUEZ ENCISO,04/05/17,FISÍCA,OMAR IVAN VELAZQUEZ ENCISO,YUCATAN,PROGRESO,PROGRESO,28/03/2005,31059001.0,31059.0
3538,3539,2013,VELAZQUEZ ENCISO OMAR IVAN,,2701004778.0,TABASCO,CENTLA,FRONTERA,86791.5,27003.0,27003001.0,18204,CAPTURA,OMAR IVAN VELAZQUEZ ENCISO,04/05/17,FISÍCA,OMAR IVAN VELAZQUEZ ENCISO,YUCATAN,PROGRESO,PROGRESO,28/03/2005,31059001.0,31059.0
3913,3914,2014,OMAR IVAN VELAZQUEZ ENCISO,,2701004778.0,TABASCO,CENTLA,FRONTERA,9840,27003.0,27003001.0,18204,CAPTURA,OMAR IVAN VELAZQUEZ ENCISO,04/05/17,FISÍCA,OMAR IVAN VELAZQUEZ ENCISO,YUCATAN,PROGRESO,PROGRESO,28/03/2005,31059001.0,31059.0
5151,5152,2015,OMAR IVAN VELAZQUEZ ENCISO,,2701004778.0,TABASCO,CENTLA,FRONTERA," 52,720.00 ",27003.0,27003001.0,18204,CAPTURA,OMAR IVAN VELAZQUEZ ENCISO,04/05/17,FISÍCA,OMAR IVAN VELAZQUEZ ENCISO,YUCATAN,PROGRESO,PROGRESO,28/03/2005,31059001.0,31059.0
1705,1706,2012,VERASTEGUI OROZCO ANTONIO,,2808005785.0,TAMAULIPAS,TAMPICO,TAMPICO,552580,28038.0,28038001.0,10713,CAPTURA,ANTONIO VERASTEGUI OROZCO,18/08/11,FISÍCA,ANTONIO VERASTEGUI OROZCO,TAMAULIPAS,,,18/08/2011,,
3541,3542,2013,VERASTEGUI OROZCO ANTONIO,,2808005785.0,TAMAULIPAS,TAMPICO,TAMPICO,110000,28038.0,28038001.0,10713,CAPTURA,ANTONIO VERASTEGUI OROZCO,18/08/11,FISÍCA,ANTONIO VERASTEGUI OROZCO,TAMAULIPAS,,,18/08/2011,,
3542,3543,2013,VERASTEGUI OROZCO ANTONIO,,2808005785.0,TAMAULIPAS,TAMPICO,TAMPICO,170000,28038.0,28038001.0,10713,CAPTURA,ANTONIO VERASTEGUI OROZCO,18/08/11,FISÍCA,ANTONIO VERASTEGUI OROZCO,TAMAULIPAS,,,18/08/2011,,
3916,3917,2014,ANTONIO VERASTEGUI OROZCO,,2808005785.0,TAMAULIPAS,TAMPICO,TAMPICO,62650,28038.0,28038001.0,10713,CAPTURA,ANTONIO VERASTEGUI OROZCO,18/08/11,FISÍCA,ANTONIO VERASTEGUI OROZCO,TAMAULIPAS,,,18/08/2011,,
1706,1707,2012,"VERDE HORIZONTE, S.P.R. DE R.I.",VHS9610122BA,2505002077.0,SINALOA,GUASAVE,GUASAVE,124000,25011.0,25011001.0,20213,ACUACULTURA,VERDE HORIZONTE SPR DE RI,02/03/16,MORAL,JAVIER BARRAZA LUGO,SINALOA,AHOME,LOS MOCHIS,12/10/1996,25001001.0,25001.0
3543,3544,2013,VERDE HORIZONTE SPR DE RI,VHS9610122BA,2505002077.0,SINALOA,GUASAVE,GUASAVE,107800,25011.0,25011001.0,20213,ACUACULTURA,VERDE HORIZONTE SPR DE RI,02/03/16,MORAL,JAVIER BARRAZA LUGO,SINALOA,AHOME,LOS MOCHIS,12/10/1996,25001001.0,25001.0
4469,4470,2014,VERDE HORIZONTE S PR DE RI,,2505002077.0,SINALOA,AHOME,LOS MOCHIS,5550,25001.0,25001001.0,20213,ACUACULTURA,VERDE HORIZONTE SPR DE RI,02/03/16,MORAL,JAVIER BARRAZA LUGO,SINALOA,AHOME,LOS MOCHIS,12/10/1996,25001001.0,25001.0
4663,4664,2015,VERDE HORIZONTE S PR DE RI,,2505002077.0,SINALOA,AHOME,LOS MOCHIS," 242,690.00 ",25001.0,25001001.0,20213,ACUACULTURA,VERDE HORIZONTE SPR DE RI,02/03/16,MORAL,JAVIER BARRAZA LUGO,SINALOA,AHOME,LOS MOCHIS,12/10/1996,25001001.0,25001.0
1707,1708,2012,VERDUGO ZAZUETA DIEGO ARISTIDES,,2501004325.0,SINALOA,CULIACAN,CULIACAN ROSALES,80000,25006.0,25006001.0,11174,ACUACULTURA,DIEGO ARISTIDES VERDUGO ZAZUETA,08/12/15,FISÍCA,DIEGO ARISTIDES VERDUGO,SINALOA,CULIACAN,ELDORADO,18/08/2011,25006341.0,25006.0
3544,3545,2013,VERDUGO ZAZUETA DIEGO ARISTIDES,,2501004325.0,SINALOA,CULIACAN,ELDORADO,62420,25006.0,25006341.0,11174,ACUACULTURA,DIEGO ARISTIDES VERDUGO ZAZUETA,08/12/15,FISÍCA,DIEGO ARISTIDES VERDUGO,SINALOA,CULIACAN,ELDORADO,18/08/2011,25006341.0,25006.0
3918,3919,2014,DIEGO ARISTIDES VERDUGO ZAZUETA,,2501004325.0,SINALOA,CULIACAN,ELDORADO,500,25006.0,25006341.0,11174,ACUACULTURA,DIEGO ARISTIDES VERDUGO ZAZUETA,08/12/15,FISÍCA,DIEGO ARISTIDES VERDUGO,SINALOA,CULIACAN,ELDORADO,18/08/2011,25006341.0,25006.0
4636,4637,2015,DIEGO ARISTIDES VERDUGO ZAZUETA,,2501004325.0,SINALOA,CULIACÁN,ELDORADO," 126,600.00 ",,,11174,ACUACULTURA,DIEGO ARISTIDES VERDUGO ZAZUETA,08/12/15,FISÍCA,DIEGO ARISTIDES VERDUGO,SINALOA,CULIACAN,ELDORADO,18/08/2011,25006341.0,25006.0
1708,1709,2012,VERGARA JIMENEZ FELICIANO,,2501003665.0,SINALOA,CULIACAN,CULIACAN ROSALES,40000,25006.0,25006001.0,19256,ACUACULTURA,FELICIANO VERGARA JIMENEZ,10/02/16,FISÍCA,FELICIANO VERGARA JIMENEZ,SINALOA,CULIACAN,CULIACAN ROSALES,14/03/2001,25006001.0,25006.0
3545,3546,2013,VERGARA JIMENEZ FELICIANO,,2501003665.0,SINALOA,AHOME,LOS MOCHIS,26350,25001.0,25001001.0,19256,ACUACULTURA,FELICIANO VERGARA JIMENEZ,10/02/16,FISÍCA,FELICIANO VERGARA JIMENEZ,SINALOA,CULIACAN,CULIACAN ROSALES,14/03/2001,25006001.0,25006.0
3914,3915,2014,FELICIANO VERGARA JIMENEZ,,2501003665.0,SINALOA,CULIACAN,CULIACAN ROSALES,1850,25006.0,25006001.0,19256,ACUACULTURA,FELICIANO VERGARA JIMENEZ,10/02/16,FISÍCA,FELICIANO VERGARA JIMENEZ,SINALOA,CULIACAN,CULIACAN ROSALES,14/03/2001,25006001.0,25006.0
4626,4627,2015,FELICIANO VERGARA JIMENEZ,,2501003665.0,SINALOA,CULIACÁN,CULIACÁN ROSALES," 28,100.00 ",,,19256,ACUACULTURA,FELICIANO VERGARA JIMENEZ,10/02/16,FISÍCA,FELICIANO VERGARA JIMENEZ,SINALOA,CULIACAN,CULIACAN ROSALES,14/03/2001,25006001.0,25006.0
1709,1710,2012,VILLEGAS ACOSTA JOSE GUADALUPE,,3105005445.0,QUINTANA ROO,BENITO JUAREZ,CANCUN,36000,23005.0,23005001.0,12164,CAPTURA,JOSE GUADALUPE VILLEGAS ACOSTA,18/08/11,FISÍCA,JOSE GUADALUPE VILLEGAS ACOSTA,YUCATAN,,,18/08/2011,,
1710,1711,2012,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,2354000,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3547,3548,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,26235,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3548,3549,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,25465,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3549,3550,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,15662,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3550,3551,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,18920,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3551,3552,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,26235,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3552,3553,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,13035,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3553,3554,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,11294.92,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3554,3555,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,26235,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3555,3556,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,10246.84,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3556,3557,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,13580,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3557,3558,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,26235,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3558,3559,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,8080,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3559,3560,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,21309,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3560,3561,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,5555,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3561,3562,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,6250,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3562,3563,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,19350,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3563,3564,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,17200,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3564,3565,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,19360,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3565,3566,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,21550,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3566,3567,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,36780,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3567,3568,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,33275,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3568,3569,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,17430.76,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3569,3570,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,20240,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3570,3571,2013,ZACARIAS DIB CARLOS MANUEL,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,20680,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3920,3921,2014,CARLOS MANUEL ZACARIAS DIB,,3105002921.0,YUCATAN,PROGRESO,PROGRESO,3000,31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
5274,5275,2015,CARLOS MANUEL ZACARIAS DIB,,3105002921.0,YUCATAN,PROGRESO,PROGRESO," 333,095.00 ",31059.0,31059001.0,15293,CAPTURA,CARLOS MANUEL ZACARIAS DIB,28/09/16,FISÍCA,CARLOS MANUEL ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
1711,1712,2012,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,610000,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3571,3572,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,30450,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3572,3573,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,50050,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3573,3574,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,49100,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3574,3575,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,49100,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3575,3576,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,46860,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3576,3577,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,52690,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3577,3578,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,42550,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3578,3579,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,24640,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3579,3580,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,16350,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3580,3581,2013,ZACARIAS DIB FELIPE DE JESUS,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,48382.75,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
3921,3922,2014,FELIPE DE JESUS ZACARIAS DIB,,3105003085.0,YUCATAN,PROGRESO,PROGRESO,13280,31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
5276,5277,2015,FELIPE DE JESUS ZACARIAS DIB,,3105003085.0,YUCATAN,PROGRESO,PROGRESO," 140,666.10 ",31059.0,31059001.0,11474,CAPTURA,FELIPE DE JESUS ZACARIAS DIB,18/08/11,FISÍCA,FELIPE DE JESUS ZACARIAS DIB,YUCATAN,,,18/08/2011,,
1712,1713,2012,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,3908444,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3581,3582,2013,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,23986.7,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3582,3583,2013,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,28255,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3583,3584,2013,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,19861,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3584,3585,2013,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,5030,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
3585,3586,2013,ZACARIAS DIB JUAN,,3105000172.0,YUCATAN,PROGRESO,PROGRESO,19715,31059.0,31059001.0,12331,CAPTURA,JUAN ZACARIAS DIB,02/12/14,FISÍCA,JUAN ZACARIAS DIB,YUCATAN,PROGRESO,PROGRESO,18/08/2011,31059001.0,31059.0
