main_ID,Ano,Beneficiario,RFC,RNPA,Estado,Municipio,Localidad,Monto
,2015,ACUICOLA CAMARONES ORGANICOS SC DE RL DE CV,,2507005532,SINALOA,AHOME,LOS MOCHIS," 61,600.00 "
,2015,SOCIEDAD COOPERATIVA DE PRODUCCION PRESQUERA BEATRIZ AURELIA SC DE RL DE CV,,2507005581,SINALOA,AHOME,LOS MOCHIS," 162,308.80 "
,2015,GRANJA CAMARONERA SAN ISIDRO SPR DE RL DE CV,,2507005797,SINALOA,AHOME,AHOME," 179,600.00 "
,2015,ACUACULTORES DEL VERDE MAR S DE RL DE CV,,2507005813,SINALOA,AHOME,LOS MOCHIS," 71,400.00 "
,2015,ACUICOLA LAS VIBORAS SC DE RL DE CV,,2507005953,SINALOA,AHOME,LOS MOCHIS," 61,600.00 "
,2015,ACUICOLA CAMARONES DE LA BANDERA SC DE RL DE CV,,2507005961,SINALOA,AHOME,LOS MOCHIS," 72,400.00 "
,2015,ACUICOLA EL COCODRILO SC DE RL DE CV,,2507005979,SINALOA,AHOME,LOS MOCHIS," 72,400.00 "
,2015,CAMARONES EL RENACIMIENTO SPR DE RI,,2507005987,SINALOA,AHOME,HIGUERA DE ZARAGOZA," 37,200.00 "
,2015,"CONQUISTADORES ACUICOLA, S.A. DE C.V.",,2507006381,SINALOA,AHOME,LOS MOCHIS," 108,300.00 "
,2015,ACUICOLA SAN RICARDO SPR DE RL,,2507006654,SINALOA,AHOME,LOS MOCHIS, -   
,2015,TEACAMAR SA DE CV,,2507006845,SINALOA,AHOME,LOS MOCHIS," 216,500.00 "
,2015,SCPP ARTICULO 27 CONSTITUCIONAL SC DE RL DE CV,,2508000789,SINALOA,MAZATLÁN,MAZATLÁN," 200,400.00 "
,2015,SOCIEDAD COPERATIVA DE PRODUCCION PESQUERA MARIO MORENO SCL,,2508001050,SINALOA,MAZATLÁN,MAZATLÁN," 176,320.00 "
,2015,VETERANOS DE LA REVOLUCION MEXICANA SC DE RL DE CV,,2508001159,SINALOA,MAZATLÁN,MAZATLÁN," 250,328.00 "
,2015,"EXPORTACION MARINA, S.A. DE C.V.",,2508003593,SINALOA,MAZATLÁN,MAZATLÁN," 92,296.24 "
,2015,ALMACENES CONGELADOS S.A. DE C.V.,,2508005069,SINALOA,MAZATLÁN,MAZATLÁN," 226,290.00 "
,2015,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",,2508005234,SINALOA,MAZATLÁN,MAZATLÁN," 430,067.03 "
,2015,OPERADORA MARITIMA DEL PACIFICO S.A. DE C.V.,,2508005366,SINALOA,MAZATLÁN,MAZATLÁN," 1,895,154.50 "
,2015,"PESQUERA DANYA, S.A. DE C.V.",,2508005374,SINALOA,MAZATLÁN,MAZATLÁN," 484,620.00 "
,2015,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",,2508005382,SINALOA,MAZATLÁN,MAZATLÁN," 4,181,242.97 "
,2015,"PESQUERA MORMAR, S.A. DE C.V.",,2508005408,SINALOA,MAZATLÁN,MAZATLÁN," 250,880.00 "
,2015,PESQUERA CERRO DEL VIGIA  SA DE CV,,2508005424,SINALOA,MAZATLÁN,MAZATLÁN," 320,500.00 "
,2015,PESCA MAR Y SOL S.A. DE C.V.,,2508005507,SINALOA,MAZATLÁN,MAZATLÁN," 269,619.60 "
,2015,"PESCA GAGUI, S.A. DE C.V",,2508005523,SINALOA,MAZATLÁN,MAZATLÁN," 556,594.00 "
,2015,"PESCA PERROCA, S.A. DE C.V.",,2508005606,SINALOA,MAZATLÁN,MAZATLÁN," 291,600.00 "
,2015,"PESQUERA PUNTA PIAXTLA, S.A. DE C.V.",,2508005614,SINALOA,MAZATLÁN,MAZATLÁN," 58,500.00 "
,2015,"PESQUERIA 15 DE SEPTIEMBRE, S.A. DE C.V.",,2508005648,SINALOA,MAZATLÁN,MAZATLÁN," 1,202,959.10 "
,2015,"PESQUERA DON FILEMON, S.A. DE C.V.",,2508005705,SINALOA,MAZATLÁN,MAZATLÁN," 596,088.00 "
,2015,"PESQUERA 15 DE SEPTIEMBRE, S.A. DE C.V.",,2508005846,SINALOA,MAZATLÁN,MAZATLÁN," 265,469.05 "
,2015,CATARINO SOTO GONZALEZ,,2508005853,SINALOA,MAZATLÁN,MAZATLÁN," 78,660.00 "
,2015,"PESCAMIL, S.A. DE C.V.",,2508005861,SINALOA,MAZATLÁN,MAZATLÁN," 107,400.00 "
,2015,PESQUERA JALILI S.A. DE C.V.,,2508005879,SINALOA,MAZATLÁN,MAZATLÁN," 1,600,660.88 "
,2015,"PESQUERA UNION LIBRE, S.A. DE C.V.",,2508005937,SINALOA,MAZATLÁN,MAZATLÁN," 26,740.00 "
,2015,MANUEL LOPEZ JIMENEZ,,2508005994,SINALOA,MAZATLÁN,MAZATLÁN," 142,600.00 "
,2015,PESQUERA DE LA CRUZ S.A. DE C.V.,,2508006125,SINALOA,MAZATLÁN,MAZATLÁN," 1,070,580.00 "
,2015,"PESQUERA VIRGEN DE LORETO, S.A. DE C.V.",,2508006166,SINALOA,MAZATLÁN,MAZATLÁN," 28,700.00 "
,2015,"GENERAL DE PESCA, S.A. DE C.V.",,2508006208,SINALOA,MAZATLÁN,MAZATLÁN," 224,449.50 "
,2015,"PESQUERA SERGIO MAR, S.A.D E C.V.",,2508006224,SINALOA,MAZATLÁN,MAZATLÁN," 40,340.00 "
,2015,JOSE LERMA CASTILLO,,2508006240,SINALOA,MAZATLÁN,MAZATLÁN," 129,870.00 "
,2015,"PESQUERA NADIA, S.A. DE C.V.",,2508006398,SINALOA,MAZATLÁN,MAZATLÁN," 26,460.00 "
,2015,PESQUERA TAPILU S.A. DE C.V.,,2508006752,SINALOA,MAZATLÁN,MAZATLÁN," 83,550.00 "
,2015,"PESQUERA JUSALELI, S.A. DE C.V.",,2508006778,SINALOA,MAZATLÁN,MAZATLÁN," 2,367,562.30 "
,2015,"PESQUERA BAHIA DE MATANCHES, SA DE CV",,2508006786,SINALOA,MAZATLÁN,MAZATLÁN," 80,550.00 "
,2015,"PESQUERA MERKABA, SA DE CV",,2508006810,SINALOA,MAZATLÁN,MAZATLÁN," 141,150.00 "
,2015,"PESQUERA LENA, S.A. DE C.V.",,2508006828,SINALOA,MAZATLÁN,MAZATLÁN," 214,800.00 "
,2015,"PESCA MAGUI, S.A. DE C.V.",,2508006836,SINALOA,MAZATLÁN,MAZATLÁN," 569,552.00 "
,2015,"PESQUERA ATILA, S.A. DE C.V.",,2508006869,SINALOA,MAZATLÁN,MAZATLÁN," 109,212.00 "
,2015,FREDDIE AVILA S.A. DE C.V.,,2508007073,SINALOA,MAZATLÁN,MAZATLÁN," 332,317.60 "
,2015,"PESQUERA MIRIAM, S.A. DE C.V",,2508007123,SINALOA,MAZATLÁN,MAZATLÁN," 71,500.00 "
,2015,JORLI SA DE CV,,2508007156,SINALOA,MAZATLÁN,MAZATLÁN," 151,650.00 "
,2015,PESQUERA BAHIA DE PERIGUETE SA DE CV,,2508007271,SINALOA,MAZATLÁN,MAZATLÁN," 19,600.00 "
,2015,PESQUERA NACOZARI SA DE CV,,2508007362,SINALOA,MAZATLÁN,MAZATLÁN," 60,900.00 "
,2015,PESQUERA CERRO DE LA CRUZ SA DE CV,,2508007685,SINALOA,MAZATLÁN,MAZATLÁN," 59,070.00 "
,2015,"PESQUERA LA TUNA, S.A. DE C.V.",,2508007693,SINALOA,MAZATLÁN,MAZATLÁN," 97,600.00 "
,2015,"PRODUCTORA DE ESPECIES ACUATICAS DE BARRON, S.A. DE C.V.",,2508007859,SINALOA,MAZATLÁN,MAZATLÁN," 62,650.00 "
,2015,"PESQUERA VICTORIA, S.A. DE C.V.",,2508007867,SINALOA,MAZATLÁN,MAZATLÁN," 80,550.00 "
,2015,PESQUERA ABEL NOEL SA DE CV,,2508007909,SINALOA,MAZATLÁN,MAZATLÁN," 283,097.10 "
,2015,"PESCA RODRIGO, S.A. DE C.V.",,2508007933,SINALOA,MAZATLÁN,MAZATLÁN," 156,774.00 "
,2015,"PESQUERA BRICEMAR, S.A. DE C.V.",,2508007941,SINALOA,MAZATLÁN,MAZATLÁN," 128,000.00 "
,2015,"LINAMAR, S.A DE C.V",,2508007958,BAJA CALIFORNIA,ENSENADA,ENSENADA," 10,843.00 "
,2015,"PESCA AZTECA, S.A. DE C.V.",,2508008238,SINALOA,MAZATLÁN,MAZATLÁN," 34,392,423.81 "
,2015,PESQUERRA MAZCUI. S.A DE C.V,,2508008303,SINALOA,MAZATLÁN,MAZATLÁN," 379,575.00 "
,2015,"PESQUERA CONDOR, S.A DE C.V",,2508008428,SINALOA,MAZATLÁN,MAZATLÁN," 41,100.00 "
,2015,PESQUERA DAVID S SA DE CV,,2508008444,SINALOA,MAZATLÁN,MAZATLÁN," 160,383.40 "
,2015,"PESQUERA CRUZ DE LORETO, S.A DE C.V",,2508008469,SINALOA,MAZATLÁN,MAZATLÁN," 19,293.07 "
,2015,PESQUERA CINDY SA DE CV,,2508008477,SINALOA,MAZATLÁN,MAZATLÁN," 168,910.65 "
,2015,"PESQUERA CARRILLO,S.A DE C.V",,2508008485,SINALOA,MAZATLÁN,MAZATLÁN," 160,480.00 "
,2015,"PESQUERA LESLIE, S.A DE C.V",,2508008493,SINALOA,MAZATLÁN,MAZATLÁN," 136,500.00 "
,2015,PESQUERA ZULEMA SA DE CV,,2508008501,SINALOA,MAZATLÁN,MAZATLÁN," 104,830.00 "
,2015,PESQUERA CRISTO  SA DE CV,,2508008550,SINALOA,MAZATLÁN,MAZATLÁN," 533,000.00 "
,2015,"COMO VA LA PESCA, S.A DE C.V",,2508008733,SINALOA,MAZATLÁN,MAZATLÁN," 54,520.00 "
,2015,"MUY MEXICANOS, S.A DE C.V",,2508008741,SINALOA,MAZATLÁN,MAZATLÁN," 88,000.00 "
,2015,PESQUERA AXEL SA DE CV,,2508009053,SINALOA,MAZATLÁN,MAZATLÁN," 2,376,542.04 "
,2015,"PESQUERA MAZATLECOS, S.A DE C.V",,2508009079,SINALOA,MAZATLÁN,MAZATLÁN," 153,400.00 "
,2015,"PESQUERA STEPHANIE, S.A DE C.V",,2508009095,SINALOA,MAZATLÁN,MAZATLÁN," 116,350.00 "
,2015,"PESQUERA FALOMIR, S.A. DE C.V.",,2508009111,SINALOA,AHOME,LOS MOCHIS," 2,845.92 "
,2015,DIOS Y HOMBRE SA DE CV,,2508009202,SINALOA,MAZATLÁN,MAZATLÁN," 298,425.10 "
,2015,DOS CORONAS Y CUATRO BANDERAS SA DE CV,,2508009210,SINALOA,MAZATLÁN,MAZATLÁN," 82,825.44 "
,2015,"PESQUERA DOÃA EVA, S.A. DE C.V.",,2508009368,SINALOA,MAZATLÁN,MAZATLÁN," 38,500.00 "
,2015,"ACUICOLA DON JORGE, SA CV",,2508009491,SINALOA,MAZATLÁN,MAZATLÁN," 446,400.00 "
,2015,MAZ SARDINA SA DE CV,,2508009525,SINALOA,MAZATLÁN,MAZATLÁN," 4,707,110.00 "
,2015,"PESQUERA MARBEA, SA DE CV",,2508009566,SINALOA,MAZATLÁN,MAZATLÁN," 2,998,829.94 "
,2015,"PESQUERA MIRYAM, S,A. DE C.V.",,2508009624,SINALOA,MAZATLÁN,MAZATLÁN," 885,350.00 "
,2015,PESQUERA ALMARABEL SA DE CV,,2508009822,SINALOA,MAZATLÁN,MAZATLÁN," 199,750.00 "
,2015,PESQUERA JAHAIRA S.A DE C.V.,,2508009897,SINALOA,MAZATLÁN,MAZATLÁN," 128,165.00 "
,2015,PESCA Y COMERCIALIZADORA DEL PACIFICO SA DE CV,,2508009905,SINALOA,MAZATLÁN,MAZATLÁN," 511,000.00 "
,2015,"PESQUERA LA MIRADA, S.A. DE C.V.",,2508009921,SINALOA,MAZATLÁN,MAZATLÁN," 687,500.00 "
,2015,"PESCA ASOCIADA, SA DE CV",,2508009947,SINALOA,MAZATLÁN,MAZATLÁN," 62,487.32 "
,2015,SOC. COOP. DE PROD. PESQ. TRES HERMANOS DE MAZATLAN SC DE R CV,,2508010127,SINALOA,MAZATLÁN,MAZATLÁN," 45,304.00 "
,2015,"MAZPESCA, SA DE CV",,2508010150,SINALOA,MAZATLÁN,MAZATLÁN," 774,222.60 "
,2015,PESQUERA ARMATEL  SA DE CV,,2508010168,SINALOA,MAZATLÁN,MAZATLÁN," 83,050.00 "
,2015,"CRUSTACEOS DE EL CASTILLO, SA DE CV",,2508010176,SINALOA,MAZATLÁN,MAZATLÁN," 82,920.00 "
,2015,PESQUERA PUNTA CERRITOS SA DE CV,,2508010341,SINALOA,MAZATLÁN,MAZATLÁN," 13,720.00 "
,2015,PESCA INDUSTRIAL MAREMAGNUMI SA DE CV,,2508010366,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO," 160,509.20 "
,2015,PESQUERA SANDRA KORINASA DE CV,,2508010457,SINALOA,MAZATLÁN,MAZATLÁN," 13,720.00 "
,2015,PESCA PROFESIONAL SA DE CV,,2508010481,SINALOA,MAZATLÁN,MAZATLÁN," 479,900.00 "
,2015,"PESQUERA MAGGI MAGGI, SA DE CV",,2508010507,SINALOA,MAZATLÁN,MAZATLÁN," 232,000.00 "
,2015,PESQUERA SEJOMAR S.A. DE C.V.,,2508010515,SINALOA,MAZATLÁN,MAZATLÁN," 110,600.00 "
,2015,PESQUERA BAHIA DE SANTIAGO SA DE CV,,2508010556,SINALOA,MAZATLÁN,MAZATLÁN," 304,300.00 "
,2015,PESQUERA BRSIA JANET SA DE CV,,2508010606,SINALOA,MAZATLÁN,MAZATLÁN," 62,650.00 "
,2015,PESQUERA ISSOL S.A DE C.V.,,2508010614,SINALOA,MAZATLÁN,MAZATLÁN," 116,000.00 "
,2015,"PESQUERA ARTEAGA, S.A. DE C.V.",,2508010747,SINALOA,MAZATLÁN,MAZATLÁN," 2,205.00 "
,2015,PESQUERA NAOMI SA DE CV,,2508010762,SINALOA,MAZATLÁN,MAZATLÁN," 658,250.00 "
,2015,"PESQUERA DOÑA JULIA, S.A. DE C.V.",,2508010788,SINALOA,MAZATLÁN,MAZATLÁN," 253,202.26 "
,2015,"PESQUERA JESUS ALBERTO, S.A. DE C.V.",,2508010838,SINALOA,MAZATLÁN,MAZATLÁN," 282,100.00 "
,2015,AQUAPACIFIC SA DE CV,,2508010861,SINALOA,MAZATLÁN,MAZATLÁN," 2,100.00 "
,2015,"PESQUERA FATIMA, S.A. DE C.V.",,2508010887,SINALOA,MAZATLÁN,MAZATLÁN," 277,720.00 "
,2015,"PESQUERA EL TABLON, S.A. DE C.V.",,2508010986,SINALOA,MAZATLÁN,MAZATLÁN," 322,200.00 "
,2015,"PESCA AZUL, S.A. DE C.V.",,2508011026,BAJA CALIFORNIA,ENSENADA,ENSENADA," 189,514.52 "
,2015,PESAC INTEGRA DE ALTA MAR SA DE CV,,2508011182,SINALOA,MAZATLÁN,MAZATLÁN," 2,846,163.74 "
,2015,"PESQUERA CAMATUN, S.A. DE C.V.",,2508011224,SINALOA,MAZATLÁN,MAZATLÁN," 452,100.00 "
,2015,PESQUERA PELAGICA DE SA DE CV,,2508011232,CHIAPAS,TAPACHULA,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ," 112,200.00 "
,2015,EUROPESCA SA DE CV,,2508011240,SINALOA,MAZATLÁN,MAZATLÁN," 238,884.16 "
,2015,PESQUERA MARIA ROSA S.A. DE C.V.,,2508011265,SINALOA,MAZATLÁN,MAZATLÁN," 31,200.00 "
,2015,"IN´VEST INTELLIGENCE, S. A. DE C.V.",,2508011463,SONORA,HERMOSILLO,HERMOSILLO," 389,430.00 "
,2015,PESQUERA YESENIA SA DE CV,,2508011489,SINALOA,MAZATLÁN,MAZATLÁN," 19,600.00 "
,2015,PESCA AVANZADA S.A DE C.V,,2508011547,SINALOA,MAZATLÁN,MAZATLÁN," 297,918.80 "
,2015,"OPERADORA LAURA ANTONIANA, S.A. DE C.V.",,2508011679,SINALOA,MAZATLÁN,MAZATLÁN," 185,600.00 "
,2015,RECOLECCION DE FRUTOS DEL MAR SA DE CV,,2508011802,SINALOA,MAZATLÁN,MAZATLAMINI [CAMPO DE TIRO]," 30,240.00 "
,2015,COMERCIALIZADORA DE MARISCOS MAZTAM S.A. C.V.,,2508011810,SINALOA,MAZATLÁN,MAZATLÁN," 71,500.00 "
,2015,"PESQUERA DON ALBINO, S.A. DE C.V.",,2508011828,SINALOA,MAZATLÁN,MAZATLÁN, -   
,2015,PESQUERA NAVIDAD DEL PACIFICO SA DE CV,,2508011851,SINALOA,MAZATLÁN,MAZATLÁN," 69,640.00 "
,2015,PESQUERA ISLA DE GUADALUPE SA DE CV,,2508011992,SINALOA,MAZATLÁN,MAZATLÁN," 59,400.00 "
,2015,PESCA LOMAS SA DE CV,,2508013790,SINALOA,MAZATLÁN,MAZATLÁN," 101,530.00 "
,2015,AARON IGNACIO FREGOSO URIAS,,2508014533,SINALOA,MAZATLÁN,MAZATLÁN," 16,754.57 "
,2015,PESQUERA DON CANDE SA DE CV,,2508014624,SINALOA,MAZATLÁN,MAZATLÁN," 234,445.06 "
,2015,"S.C.P.P. DE BIENES Y SERVICIOS PUNTA PERIHUETE, S. DE R.L. DE C.V.",,2508014632,SINALOA,GUASAVE,GUASAVE," 437,950.00 "
,2015,COMPAÑIA PESQUERA MZT SA DE CV,,2508014681,SINALOA,MAZATLÁN,MAZATLÁN," 48,110.00 "
,2015,PESQUERA JULIANA. S.A. DE C.V.,,2508015001,SINALOA,MAZATLÁN,MAZATLÁN," 443,650.00 "
,2015,"INMOVILIARIA OSIBA, SA DE CV",,2508015019,SINALOA,MAZATLÁN,MAZATLÁN," 43,600.00 "
,2015,ROBERTO SANCHEZ PLAZA,,2508015118,SINALOA,MAZATLÁN,MAZATLÁN," 247,200.00 "
,2015,"PESQUERA DONARELA, S.A. DE C.V.",,2508015555,SINALOA,MAZATLÁN,MAZATLÁN," 85,490.00 "
,2015,PESCA Y CONGELADOS DEL PACIFICO SA DE CV,,2508015571,SINALOA,MAZATLÁN,MAZATLÁN," 76,176.00 "
,2015,ACUAVERSI SC DE RL DE CV,,2508015944,SINALOA,MAZATLÁN,MAZATLÁN," 53,000.00 "
,2015,PESQUERA LA PAPALOTA SA DE CV,,2508015969,SINALOA,MAZATLÁN,MAZATLÁN," 54,800.00 "
,2015,PESCA EL CENTENARIO S.A. DE C.V.,,2508015977,SINALOA,MAZATLÁN,MAZATLÁN, -   
,2015,COMERCIALIZADORA DE MARISCOS MARIA ELISA S.A. DE C.V.,,2508016017,SINALOA,MAZATLÁN,MAZATLÁN," 206,167.00 "
,2015,PESQUERA GAMOSO SA DE CV,,2508016041,SINALOA,MAZATLÁN,MAZATLÁN," 70,500.00 "
,2015,"PESCA MARE NOSTRUM, S.A. DE C.V.",,2508016116,SINALOA,MAZATLÁN,MAZATLÁN," 33,110.00 "
,2015,ATUNES S.A. DE C.V.,,2508016140,SINALOA,MAZATLÁN,MAZATLÁN," 10,500.00 "
,2015,"TRABAJADORES DEL OCEANO PACIFICO, SC DE P DE RL DE CV",,2508016298,SINALOA,MAZATLÁN,MAZATLÁN," 143,000.00 "
,2015,TERRACUICOLA SC DE RL DE CV,,2508016538,SINALOA,MAZATLÁN,MAZATLÁN," 4,200.00 "
,2015,LUZ HERMILA SARABIA ALVAREZ,,2508016678,SINALOA,MAZATLÁN,MAZATLÁN," 154,900.00 "
,2015,FEDERACION REGIONAL DE SOCIEDADES COOPERATIVAS DE LA INDUSTRIA PESQUERA DE LA CIUDAD Y PUERTO DE MAZATLAN  S.C. DE R.L.,,2508016751,SINALOA,MAZATLÁN,MAZATLÁN," 28,000.00 "
,2015,"PESQUERA MONETO, S.A. DE C.V.",,2508016843,SINALOA,MAZATLÁN,MAZATLÁN," 874,837.70 "
,2015,"PROCESADORA DE PROCUDTOS DEL MAR CALISA, S.A. DE C.V.",,2508016850,SINALOA,MAZATLÁN,MAZATLÁN," 235,520.00 "
,2015,PESQUERA BECERRA SA DE CV,,2508016900,SINALOA,MAZATLÁN,MAZATLÁN," 11,880.00 "
,2015,MARES SEA FOOD SA DE CV,,2508017064,SINALOA,MAZATLÁN,MAZATLÁN," 533,800.00 "
,2015,"DOÑA ALBINA, S.A. DE C.V.",,2508017460,SINALOA,MAZATLÁN,MAZATLÁN," 15,750.00 "
,2015,GRANJAS ACUICOLAS EL PATAGON SA DE CV,,2509000937,SINALOA,CULIACÁN,CULIACÁN ROSALES," 231,600.00 "
,2015,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA EJIDAL FRANCISCO LEY IBARRA S C L,,2509001000,SINALOA,NAVOLATO,EL MOLINO (EL MOLINO DE SATAYA)," 205,440.00 "
,2015,EL MOLINO DE SATAYA S.S.S. SOCIEDAD DE SOLIDARIDAD SOCIAL,,2509001034,SINALOA,CULIACÁN,CULIACÁN ROSALES," 140,444.00 "
,2015,DESARROLLO ACUICOLA ASTORGA SA DE CV,,2509001232,SINALOA,CULIACÁN,CULIACÁN ROSALES," 436,840.00 "
,2015,CESAR BERBARDO ARELLANES .,,2509001281,SINALOA,CULIACÁN,EJIDO EL DIEZ," 12,480.00 "
,2015,ACUICOLA LAGO SA DE CV,,2509001380,SINALOA,NAVOLATO,EL LIMONCITO," 121,200.00 "
,2015,ACUICOLA EL CRUSTACEO SA DE CV,,2509001448,SINALOA,CULIACÁN,CULIACÁN ROSALES," 31,110.00 "
,2015,ACUICOLA MARION SA DE C.V.,,2509001869,SINALOA,CULIACÁN,CULIACÁN ROSALES," 4,200.00 "
,2015,"SOCIEDAD COOPERATIVA DE PRODUCCION ACUICOLA ""CIELO AZUL DEL PACIFICO"" SC DE RL",,2509001901,SINALOA,NAVOLATO,EL ROBLE," 149,300.00 "
,2015,EDUARDO OCTAVIO CASTRO RAMIREZ,,2509001935,SINALOA,CULIACÁN,CULIACÁN ROSALES," 97,300.00 "
,2015,"SANTA MARIA MS, S.C. DE R.L. DE C.V.",,2509002032,SINALOA,CULIACÁN,CULIACÁN ROSALES," 114,400.00 "
,2015,"ACUACOM, SC DE RL DE CV",,2509002057,SINALOA,CULIACÁN,CULIACÁN ROSALES," 107,370.00 "
,2015,DESARROLLO ACUICOLA ALTAMURA SC DE RL DE CV,,2509002099,SINALOA,CULIACÁN,CULIACÁN ROSALES," 573,804.00 "
,2015,ACUICOLA ROMA S.P.R. DE R.L. DE C.V.,,2509002149,SINALOA,CULIACÁN,CULIACÁN ROSALES," 34,200.00 "
,2015,ACUICOLA AURELIA SA DE CV,,2509002172,SINALOA,NAVOLATO,NAVOLATO," 250,880.00 "
,2015,ACUICOLA MELANIE SA DE CV,,2509002180,SINALOA,CULIACÁN,CULIACÁN ROSALES," 202,848.00 "
,2015,"CAMARON PACIFICO AZUL, S.C. DE R.L. DE C.V",,2509002230,SINALOA,ANGOSTURA,LA REFORMA," 22,750.00 "
,2015,SCPA EL PINTORCITO SCL,,2509002253,SINALOA,NAVOLATO,EL PINTOR," 9,600.00 "
,2015,WENCESLAO VALDEZ SOSA,,2509002263,SINALOA,NAVOLATO,EL MOLINO (EL MOLINO DE SATAYA)," 94,240.00 "
,2015,PEDRO DE JESUS RIVERA RIVERA,,2509002271,SINALOA,CULIACÁN,CULIACÁN ROSALES," 128,800.00 "
,2015,ACUICOLA DON EMILIO SC DE RL DE CV,,2509002461,SINALOA,CULIACÁN,CULIACÁN ROSALES," 133,920.00 "
,2015,"ACUICOLA BEYRA, S.R.L. DE C.V.",,2509002909,SINALOA,CULIACÁN,CULIACÁN ROSALES, -   
,2015,PESQUERA ACUICOLA ANYELICA SC DE RL DE CV,,2509002941,SINALOA,ANGOSTURA,ANGOSTURA," 26,600.00 "
,2015,GRANJA CAMARONERA CRUZ DEL NARANJERO,,2510000637,SINALOA,ROSARIO,AGUA VERDE," 34,680.00 "
,2015,PROVEEDORA DE LARVAS SA DE CV,,2510001312,SINALOA,ROSARIO,LA GUÁSIMA," 162,600.00 "
,2015,SCPA COMUNIDAD HACIENDA DEL TAMARINDO S.C. DE R.L. DE C.V.,,2510001502,SINALOA,MAZATLÁN,MAZATLÁN, -   
,2015,"MARISCOS SRA. CAROLINA, S.A. DE C.V.",,2510001544,SINALOA,MAZATLÁN,MAZATLÁN," 293,200.00 "
,2015,S.C. PROD.PESQ. A. E. 12 DIC. S.C.L.,,2511000065,SINALOA,AHOME,TOPOLOBAMPO," 243,437.92 "
,2015,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA PESCADORES DEL FARALLON SCL,,2511000099,SINALOA,AHOME,TOPOLOBAMPO," 53,560.00 "
,2015,SCPP DE ALTAMAR RIO PETATLAN,,2511000917,SINALOA,AHOME,LOS MOCHIS," 71,100.00 "
,2015,SOCIEDAD COOPERATIVA CHELELO SCL,,2511001345,SINALOA,AHOME,TOPOLOBAMPO," 444,510.00 "
,2015,S.C.P.P.LOS TUCANES DE TOPOLOBAMPO S.C. DE R.L.,,2511001410,SINALOA,AHOME,TOPOLOBAMPO," 71,420.00 "
,2015,MAXIMINO SOBERANES CASTRO,,2511001436,SINALOA,GUASAVE,LA BRECHA," 305,668.00 "
,2015,SAUL GABIEL DIAZ VEGA,,2511001691,SINALOA,AHOME,TOPOLOBAMPO," 142,560.00 "
,2015,S.C.P.P. SUCETT S.R.L. DE C.V.,,2511001790,SINALOA,MAZATLÁN,MAZATLÁN," 311,400.00 "
,2015,SCPP DE ALTURA RAMON ARMENTA MONTOYA SCL,,2511001972,SINALOA,AHOME,TOPOLOBAMPO," 85,920.00 "
,2015,"SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ""CHUY ELIZONDO"" S.C. DE R.L.",,2511002020,SINALOA,AHOME,LOS MOCHIS, -   
,2015,YOLANDA CERDA ORTIZ,,2511002079,SINALOA,AHOME,EJIDO TOPOLOBAMPO," 151,030.00 "
,2015,TOPOLOBAMPO 2004 S.C. DE RL DE CV,,2511002111,SINALOA,AHOME,TOPOLOBAMPO," 55,770.00 "
,2015,ENSENADA DE SANTA MARIA SC DE RL DE CV,,2511002145,SINALOA,AHOME,TOPOLOBAMPO," 46,640.00 "
,2015,JESUS ACOSTA OLSON,,2511002178,SINALOA,AHOME,EJIDO TOPOLOBAMPO," 57,600.00 "
,2015,OFELIA CERVANTES PRECIADO,,2511002236,SINALOA,AHOME,LOS MOCHIS, -   
,2015,CARLOS RAMON ARMENTA APODACA,,2511003028,SINALOA,AHOME,TOPOLOBAMPO," 96,200.00 "
,2015,LLAOS ACUACULTURA,,2602000697,SONORA,CAJEME,CIUDAD OBREGÓN," 98,800.00 "
,2015,SCPP EL TECORI SC. DE RL,,2602001436,SONORA,CAJEME,CIUDAD OBREGÓN," 52,600.00 "
,2015,11 DE DICIEMBRE DE 1996 SPR DE RI,,2602001881,SONORA,CAJEME,CIUDAD OBREGÓN," 111,736.00 "
,2015,"ACUICOLA 11 DE DICIEMBRE, SA DE CV",,2602001899,SONORA,CAJEME,CIUDAD OBREGÓN," 206,750.00 "
,2015,EJIDO REMANENETES DA SAN IGNACIO RIO MUERTO,,2602001972,SONORA,CAJEME,CIUDAD OBREGÓN," 132,800.00 "
,2015,LA LOMA DE LALLO SPR DE RI,,2602002087,SONORA,CAJEME,CIUDAD OBREGÓN," 30,400.00 "
,2015,GRANJAS SANTA MARGARITA SA DE CV,,2602002210,SONORA,CAJEME,CIUDAD OBREGÓN," 528,484.00 "
,2015,EJIDO GRAL. IGNACIO F. PESQUEIRA SPR DE RI,,2602002277,SONORA,CAJEME,CIUDAD OBREGÓN," 65,950.00 "
,2015,ACUACULTURA BIOTECNOLOGICA SA DE CV,,2602002301,SONORA,CAJEME,CIUDAD OBREGÓN," 139,800.00 "
,2015,ACUICOLA BOCA SA DE CV,,2602002350,SONORA,CAJEME,CIUDAD OBREGÓN," 490,000.00 "
